,name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,joy,neutral,surprise,disgust,sadness,anger,fear,pos,neg,vaders_neg,vaders_neu,vaders_pos,vaders_compound,roberta_neg,roberta_neu,roberta_pos
836,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Very cool. My daughter loves throwing on dance music. Like that i can get news and weather by asking. Even had a pizza delivered,Awesome tech,Familyof5,0.6635834574699402,0.191935658454895,0.1200183033943176,0.0026574109215289,0.0146608278155326,0.0061048828065395,0.0010394771816208,0.988359808921814,0.0116402441635727,0.0,0.684,0.316,0.8313,0.0015722601674497128,0.013661732897162437,0.9847660064697266
837,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"I am pleased with unit, I was surprised that it does not pair with external speakers, but other than that, good product.",Good product,Betmet,0.003672816324979,0.007204579655081,0.9825457334518432,0.0012857895344495,0.0010621966794133,0.003392731770873,0.0008361216750927,0.9933140873908995,0.0066858804784715,0.0,0.701,0.299,0.7391,0.011735855601727962,0.06736620515584946,0.9208979606628418
838,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Makes accessibility to lighting and music very easy. Enjoying learning all the Alexa can do.,Great addition to home,Homecomputer1,0.9614613652229308,0.0251224730163812,0.007276639342308,0.0011382002849131,0.0033562551252543,0.0012697038473561,0.0003752545162569,0.9921499490737916,0.0078500527888536,0.0,0.654,0.346,0.7828,0.001204680185765028,0.012998374179005623,0.9857969880104065
839,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Worth every penny, amazing functions. Alexa is loud and crisp",Worth it!!!,Vivd,0.2497112900018692,0.2595789134502411,0.4425519704818725,0.0108025036752223,0.007097718771547,0.0277029555290937,0.0025546648539602,0.9908657670021056,0.0091342125087976,0.0,0.584,0.416,0.6908,0.0032648963388055563,0.024382755160331726,0.9723523259162903
840,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I have the echo and echo dot and use them all the time. I highly recommend them.,Love the echo,Whizkid,0.1073647588491439,0.8517500758171082,0.0221744999289512,0.0046757343225181,0.0059883366338908,0.0054609249345958,0.0025857451837509,0.9911553859710692,0.0088446410372853,0.0,0.834,0.166,0.4201,0.0013599063968285918,0.015948813408613205,0.9826913475990295
841,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"One of the first steps in to my smart home, so far i love them. Only bad is when the AWS servers go down my connected devices wont talk with alexa.",Smart Home,Thelump,0.1916470825672149,0.41985684633255,0.0963544771075248,0.0456064641475677,0.2057938575744629,0.029909648001194,0.0108316605910658,0.988567590713501,0.0114324549213051,0.093,0.717,0.191,0.5688,0.06758642941713333,0.12887318432331085,0.8035404086112976
842,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-23 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,3.0,The sound coming from the echo is amazing considering it's small size.,Good sound,Ncnc,0.4459496438503265,0.2600963711738586,0.2273615300655365,0.0341606847941875,0.0138600124046206,0.0043702693656086,0.0142014939337968,0.9917156100273132,0.0082844262942671,0.0,0.743,0.257,0.5859,0.0018875154200941324,0.02107587829232216,0.9770366549491882
843,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Great sound from a small speaker. Responds well to verbal commands,Great sound,Sbsbsbs,0.7613457441329956,0.1709832996129989,0.050606146454811,0.0068408381193876,0.0053193066269159,0.0028132554143667,0.0020914296619594,0.9911282062530518,0.0088718216866254,0.0,0.563,0.437,0.7351,0.0034669802989810705,0.04354462772607803,0.9529883861541748
844,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Enjoying navigating Alexa, will have to add devices to get more things to enjoy- turn on lights, etc","Lots of fun, love the music",Jambe,0.9829319715499878,0.0064269169233739,0.0056851939298212,0.0006131653208285,0.0030221233610063,0.0010610655881464,0.0002594664110802,0.9915595650672911,0.0084404293447732,0.0,0.7,0.3,0.7823,0.0019742734730243683,0.012085669673979282,0.9859400987625122
845,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,The Amazon Echo is like having a robot in your home. She responds to almost everything and it only took about 1/2 hour to set up,Wonderful item and quality is perfect,ed49,0.0950595960021019,0.1015239357948303,0.7853905558586121,0.0015569585375487,0.0039576161652803,0.0060452600009739,0.0064660836942493,0.9923285841941832,0.0076714335009455,0.0,0.846,0.154,0.4939,0.00253729778341949,0.01456441916525364,0.9828982353210449
846,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Smart Amazon Echo I am enjoying having theses Amazon Echo, my life much more easy then before. Excellent Amazon Echo....!",Smart gadgets,Singatimu,0.9094692468643188,0.04206458106637,0.0340838022530078,0.0007808844675309,0.0111789042130112,0.001888663158752,0.0005339245544746,0.9882530570030212,0.0117470035329461,0.0,0.395,0.605,0.9467,0.0018533163238316774,0.007961503230035305,0.9901851415634155
847,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,I chose the Alexa with the better speaker and sound since it will be used to listen to mucic. Can browse a multitude of stations and various styles of music.,Great for listening to music,Wxyz,0.2052279561758041,0.7397987246513367,0.0189053565263748,0.0241962764412164,0.0060863578692078,0.0043525164946913,0.001432807650417,0.9898952841758728,0.0101047242060303,0.0,0.903,0.097,0.4404,0.002711586421355605,0.035440828651189804,0.9618476629257202
848,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,This was very easy to set up & use. The speaker has great sound.,Easy to use,Glamor1,0.7197736501693726,0.2338414490222931,0.0340394265949726,0.0029198506381362,0.0050475541502237,0.0033117858693003,0.0010662381537258,0.992304503917694,0.0076954243704676,0.0,0.601,0.399,0.807,0.0017078921664506197,0.015797816216945648,0.9824942946434021
849,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Use my echo daily. Easy to set up and use. Great for background music, weather and traffic in the morning.",Easy to use,Jayt1973,0.2113298326730728,0.744392454624176,0.0291338898241519,0.0029020109213888,0.0057927416637539,0.0041434443555772,0.0023055344354361,0.990500271320343,0.0094997826963663,0.0,0.72,0.28,0.7906,0.0031176465563476086,0.05266415700316429,0.9442181587219238
850,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Auto Updates at all times keeps you current with weather news sports and a great alarm clock with 360 sound,MUST HAVE,mlupo,0.004137341864407,0.708354651927948,0.035434503108263,0.0047597899101674,0.0220990497618913,0.0205089803785085,0.2047057151794433,0.9880081415176392,0.0119919050484895,0.102,0.723,0.174,0.4019,0.008419591933488846,0.3109481632709503,0.6806322336196899
851,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,False,0.0,2.0,I feel that Alexa does not know a lot of information. It gets very frustrating.,I feel that Alexa does not know a lot of informati,Alexa,0.001880599069409,0.0457860641181468,0.0216463170945644,0.0597050823271274,0.772936224937439,0.0922907367348671,0.0057549071498215,0.504713237285614,0.4952867031097412,0.21,0.79,0.0,-0.4927,0.006989508867263794,0.06916522234678268,0.9238453507423401
852,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-21 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"The sound is better at mid to low volumes, but at max the voices are great... I also have the Echo tap and the echo dot... They all work Great,,, This one for sure has a bigger sound...",FUN TO USE...,Lawrence,0.2556689083576202,0.5576589703559875,0.1405387371778488,0.010048434138298,0.0260109771043062,0.0086621148511767,0.0014118704712018,0.9933887720108032,0.0066112731583416,0.039,0.837,0.124,0.5187,0.001989586278796196,0.030301125720143318,0.9677092432975769
853,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Love the Echo great for all kinds of activities. I mostly use mine for the news and turning on the lights.,Love the Echo,Mvlawn,0.4883876144886017,0.4354330897331238,0.0174528621137142,0.007707011885941,0.0360461883246898,0.0124025018885731,0.0025707173626869,0.9911776185035706,0.0088223610073328,0.0,0.684,0.316,0.8519,0.001435394980944693,0.012922121211886406,0.9856424927711487
854,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-20 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,all around great speaker would definitly recommend,great speaker,abso,0.6664861440658569,0.1647661179304123,0.1461805999279022,0.0017474346095696,0.0130686303600668,0.0042775771580636,0.0034734508953988,0.9563475251197816,0.0436524227261543,0.0,0.431,0.569,0.765,0.0016632259357720613,0.013981019146740437,0.9843557476997375
855,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-19 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Overall is a good product but sometimes you have to repeat commands several times,Good for music,Ilene1123,0.6527083516120911,0.2719657719135284,0.0240638367831707,0.0174898002296686,0.027978865429759,0.0045184283517301,0.0012749577872455,0.9853000044822692,0.0146999666467309,0.0,0.86,0.14,0.2382,0.04893138259649277,0.2914711833000183,0.6595974564552307
856,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-19 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,The sound is not great. Music sounds muffled. Not a real needed I'm but fun.,"Sound, just ok",Jeanne,0.1606370508670807,0.4243557155132293,0.0312217082828283,0.0221612658351659,0.3479631841182709,0.0080751935020089,0.0055859228596091,0.9405196905136108,0.0594802498817443,0.115,0.645,0.239,0.5111,0.027757219970226288,0.151742085814476,0.8205007314682007
857,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-19 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,My wife generally does not like technology gifts. We now have several items in our house connected to our Echo including light bulbs (sold separately).Overall - lots of functionality with the echo. This includes trivia games or hot potato that you can play with the kids.Enjoy this very much and would recommend this to anyone looking for a device like this in their home.,Echo - Great Gadget Gift,Frego,0.6435484886169434,0.2385665029287338,0.094175286591053,0.0030726743862032,0.0129094952717423,0.0069281538017094,0.0007994815823622,0.9944655299186708,0.005534479394555,0.063,0.864,0.073,0.1729,0.012439219281077385,0.0752168819308281,0.9123439192771912
858,Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-06-18 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Bought it for my mom for Mother's Day. She loves it. Used it for music, weather, and just in case she can't get to the phone, Alexa can send a text to us.",Great Mother's Day Gift,57ThunderbirdMan,0.4548149108886719,0.386409729719162,0.1164144724607467,0.0034120175987482,0.027375228703022,0.010031146928668,0.0015424474840983,0.9914076924324036,0.0085922982543706,0.0,0.893,0.107,0.5719,0.0020015749614685774,0.018847985193133354,0.9791504144668579
