name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,sadness,neutral,joy,surprise,disgust,fear,anger,pos,neg
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-24 00:00:00+00:00,2017-06-04 02:18:14.536000+00:00,True,0.0,4.0,My 3 yr old son loves his tablet. He takes it almost everywhere and it keeps him entertained.,Great camera for a beginner,Kris1990,0.009668674319982529,0.15295429527759552,0.8035014271736145,0.01865706592798233,0.007103989366441965,0.0009772056946530938,0.007137335371226072,0.9886964559555054,0.011303496547043324
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-24 00:00:00+00:00,2017-06-04 02:18:14.536000+00:00,True,0.0,5.0,"This is a great tablet for kids, the protective bumper pad really does help. The unlimited warranty gives piece of mind as with kids anything will break. Finally the 1 yr unlimited warranty to Amazon for shows and movies the kids can watch. Awesome deal for the price.",My nieces love it,Texasjustin,0.009677018970251083,0.196173295378685,0.7085897326469421,0.07277616858482361,0.003104390110820532,0.001126021845266223,0.008553371764719486,0.9944490194320679,0.005551006644964218
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,4.0,I bought these tablets for my niece and nephew who are only 2 and 3 and they love it. My niece who's only 3 has shown my mother a few things. Great products,Great,Flyboy6257,0.0074279834516346455,0.1343308538198471,0.7996183037757874,0.049208011478185654,0.0028342455625534058,0.0006800485425628722,0.005900534335523844,0.9919095635414124,0.008090458810329437
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,5.0,grandson really enjoyed it Christmas. very easy to use,Great for Kids,harley110aniversary,0.0031195112969726324,0.009121380746364594,0.972126841545105,0.01333685778081417,0.0006746204453520477,0.00023348636750597507,0.0013873112620785832,0.9894278645515442,0.010572175495326519
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,5.0,I gave a 5 star review because its a great tablet for a child with disabilities,Great tablet and easy to use,catlover35,0.004942207597196102,0.027160396799445152,0.9430376887321472,0.021596776321530342,0.0007783496985211968,0.0006856231484562159,0.0017989958869293332,0.9911543130874634,0.008845686912536621
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,5.0,My kid loves this! It was one of his favorite Christmas presents.,Great for kids,Tanya,0.002309308620169759,0.009043838828802109,0.9777916073799133,0.0076468284241855145,0.0013006898807361722,0.00026448778226040304,0.0016432800330221653,0.9913538098335266,0.00864621251821518
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,4.0,It a great tablet for children. But it doesnt work with google apps.,Great tablet for children,Mike,0.3166819214820862,0.25635239481925964,0.17588716745376587,0.2365506887435913,0.006200910545885563,0.0029316653963178396,0.0053952280431985855,0.9811246395111084,0.01887529343366623
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,4.0,I enjoy the product. It was easy to program. My toddler pushed a button that changed the setting. I took the product to the store and the kind salesman corrected the product.,Good product for toddler,CeeCee,0.002431797329336405,0.011276045814156532,0.9781609773635864,0.0024548128712922335,0.0030420406255871058,0.00030708377016708255,0.002327196765691042,0.9916403293609619,0.008359611965715885
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,4.0,"Purchased for a youngster, so I don't have any experience for the device.",Kids and technology,Butch,0.03734854981303215,0.9005752205848694,0.003713073441758752,0.023945294320583344,0.016948401927947998,0.009906016290187836,0.007563452236354351,0.7640361189842224,0.23596380650997162
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:16.153000+00:00,True,0.0,5.0,"We got this for our nephew and he absolutely loves it, very easy for him to use too.",I got this for a gift,Brad,0.009626316837966442,0.19320625066757202,0.704181432723999,0.07329922914505005,0.005266626365482807,0.001011611195281148,0.013408527709543705,0.9928634762763977,0.007136587053537369
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,4.0,My Mistake to buy for 1yr old.But my 30yr old son enjoys it!,Do not recommend for 1yr old.,Loca,0.010160492733120918,0.01757664792239666,0.9611082673072815,0.002937334356829524,0.0020333256106823683,0.0010799998417496681,0.005103925243020058,0.6294022798538208,0.3705977201461792
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,3.0,This tablet is grrrrrrreeeeeeeeaaaaaattttttt for the children!,Good tablet 4 kids,Bobby,0.037502579391002655,0.09798919409513474,0.6212485432624817,0.19868336617946625,0.006474326364696026,0.0022633022163063288,0.03583865985274315,0.9735535979270935,0.026446444913744926
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,5.0,"The tablet is just what a child needs, it's tuff and the content is aimed at the children's needs. It keeps them entertained as long as you will let them.",The baby love's it,Beth,0.015979716554284096,0.6881787776947021,0.23805208504199982,0.014895419590175152,0.02282710000872612,0.0010106801055371761,0.01905624195933342,0.9941006302833557,0.005899376701563597
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,5.0,I got this tablet for my 3 year old granddaughter. She enjoys it and it keeps her busy and learning. Everything rolled into one for her.,An Excellant Christmas gift for grandchild!,salcocer,0.006499038077890873,0.042317599058151245,0.8858463764190674,0.05318940058350563,0.003168251132592559,0.00044185444130562246,0.00853751040995121,0.9939547181129456,0.006045272573828697
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,False,0.0,4.0,"This Table is good for children because won't break if dropped. However, the only problem I have, as well as other people in the family who bought the same Table, is the charger port that get damaged after first few days of use.",Won't break,Ella,0.20171254873275757,0.5937134027481079,0.004925321787595749,0.05880805477499962,0.0393853522837162,0.011240679770708084,0.09021467715501785,0.9605826735496521,0.03941730409860611
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,5.0,"Where do I begin? It comes with an amazing thick case, it's a fully functioning tablet. It also comes with a one year subscription to educational games and movies/ shows. If it breaks Amazon replaces! How could you choose any other tablet? This was so great we had to get two!",This is a MUST with kids!,Disneynerd,0.0040382202714681625,0.20425528287887573,0.0776030644774437,0.6766569018363953,0.005591314285993576,0.0028765785973519087,0.028978686779737473,0.993549644947052,0.006450430955737829
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,3.0,This device is a good if you are looking for a starter tablet for a young individual.,Good for 4 year old,1234,0.005199871025979519,0.8607221841812134,0.09900844097137451,0.02301732450723648,0.006321981083601713,0.0015307893045246601,0.004199375864118338,0.9871311783790588,0.012868816033005714
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.326000+00:00,True,0.0,4.0,The only issue with this is that you will need to create an account for the child or you will have to add them onto your account for Amazon,needs an account,Duaneb,0.023669736459851265,0.9077199101448059,0.002861691638827324,0.04267113655805588,0.0044632540084421635,0.006846159230917692,0.011768173426389694,0.8731585741043091,0.1268414556980133
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.225000+00:00,True,0.0,5.0,Leapfrog is a great learning tool for preschoolers and beyond my grandson loves it,Perfect for my grandson,Deedee,0.005528777837753296,0.4406278431415558,0.506290853023529,0.03175346180796623,0.004569635726511478,0.003104305826127529,0.008125106804072857,0.9911910891532898,0.008808935061097145
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.225000+00:00,True,0.0,5.0,"Works as described. Love the kid friendly foam protector. It stopped working within 2 months of purchase. Amazon just sent new one without a real fuss. Inconvenient, but no real fuss. I hope this one lasts longer.",So far so good,Value6,0.17029538750648499,0.5577645301818848,0.06918886303901672,0.18235071003437042,0.007994190789759159,0.0017238493310287595,0.010682499967515469,0.9902266263961792,0.009773395024240017
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.225000+00:00,True,0.0,5.0,My daughter love it and is amazing thanks and I will recommend it,Good,Arry,0.0031074087601155043,0.06273049116134644,0.873467206954956,0.05424743518233299,0.0020803336519747972,0.0009288295404985547,0.003438251558691263,0.989025890827179,0.010974151082336903
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.225000+00:00,True,0.0,4.0,This was a great purchase and would definitely buy this again. The reason I didn't give it 5 stars is a programmer glitch. They need to fix screen where little ones can't stop or change icons while they are watching or playing games. Frustrating for two year old to stop cartoons by accidentally touching screen,Bought for grandsons,Fastalker,0.0017708047525957227,0.0072888885624706745,0.0011596326949074864,0.005753867793828249,0.6733702421188354,0.01299925334751606,0.29765740036964417,0.9838055372238159,0.01619444601237774
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.225000+00:00,True,0.0,4.0,"My stepkids are pretty rough on their toys and these have lasted pretty darn well so far. Easy to update and add games, apps and school related material. Go for it if you are looking for a pretty darn decent tablet for the lil ones",Pretty good piece of equipment for the kiddos,Tweekem,0.03228025883436203,0.8377491235733032,0.09261921048164368,0.012802032753825188,0.015926212072372437,0.002969374181702733,0.005653794854879379,0.9929988384246826,0.007001152727752924
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.225000+00:00,True,0.0,5.0,This tablet is great for kids my grandson is sick and he absolutely loves it,Kids tablet,mama5,0.0370541512966156,0.27809014916419983,0.6470946669578552,0.0210149846971035,0.009680511429905891,0.0024780291132628918,0.00458745239302516,0.9856298565864563,0.014370153658092022
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,4.0,we brought this tablet for our 6 yr old for Xmas and she loves it!. it was the go to tablet as she was always playing on my fire tablet... recommend for kids,great for a kid ages 5 yrs and up,reds,0.019783949479460716,0.055471815168857574,0.7641547322273254,0.15382486581802368,0.0008302137721329927,0.000727140053641051,0.005207255017012358,0.9929379820823669,0.007061999291181564
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,5.0,I love this product. My kids love it. It is very to use and has a nice display.,Love,Centersa1,0.00583967799320817,0.026401512324810028,0.9493533968925476,0.007359163835644722,0.0065103801898658276,0.00042375182965770364,0.004112109541893005,0.9940527081489563,0.005947296041995287
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,5.0,"Kids loved these tablets, and in not worried about them dropping them",Great Tablet,Fastbet35,0.01837839186191559,0.1376081109046936,0.5666999816894531,0.03257354348897934,0.0024316785857081413,0.221552774310112,0.020755508914589882,0.990092933177948,0.009907059371471405
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,5.0,Great educational tool. Not just a toy. Kids love it .,E Tablet,Shutterbug,0.009621434845030308,0.13092531263828278,0.8111458420753479,0.039760246872901917,0.003284759819507599,0.0006884777103550732,0.004573882557451725,0.9864441752433777,0.013555752113461494
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,5.0,Child loves it. Can be used for more than just a time killer. Can learn from it.,Not just a toy,Shutterbug,0.003495959797874093,0.9582899808883667,0.012361018918454647,0.009377164766192436,0.005126786418259144,0.001054132473655045,0.010294974781572819,0.991927981376648,0.008072069846093655
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,4.0,We got this tablet for my son and it has been a great fit. The screen is sharp but the tablet is a little sluggish. Considering the price and that it is intended for children I think it is great.,Great tablet for kids!,Jeepster,0.018096446990966797,0.2373780459165573,0.6998975276947021,0.03315431624650955,0.006713888142257929,0.0010508083505555987,0.0037089090328663588,0.9941142201423645,0.005885826889425516
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,5.0,A Christmas gift for my granddaughter. It was a big hit!,On Fire,HR14,0.0034151002764701843,0.010672897100448608,0.8753176927566528,0.10246090590953827,0.0008428519358858466,0.0012234498281031847,0.006067087408155203,0.9877448678016663,0.012255149893462658
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:17.742000+00:00,True,0.0,5.0,I bought this as a Christmas gift for my 7yr old granddaughter and it's very easy for her to use.,Great Kids tablet,O2bnmud,0.006647914182394743,0.26293858885765076,0.6809077262878418,0.04320685192942619,0.0021428465843200684,0.0007320795557461679,0.0034239725209772587,0.9916867613792419,0.00831318274140358
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,3.0,"A good starter tablet, but very very slow. Don't expect and I Pad savy child to enjoy this. But for a true beginner it would be fine.",Good but SLOW,FGVargas,0.03645962476730347,0.4365001320838928,0.43882855772972107,0.07223130017518997,0.006496316287666559,0.0031002704054117203,0.006383775733411312,0.9307258725166321,0.06927412003278732
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,5.0,My 4 year old love to watch movies and this is perfect for him!,my 4 year old loves it!,Cornell,0.008416486904025078,0.02018674463033676,0.9412082433700562,0.020037787035107613,0.0021777430083602667,0.000491572602186352,0.0074813649989664555,0.9917687177658081,0.008231249637901783
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,4.0,We purchased this for our 3 year grandson for Christmas and he just fell in love with it. Great learning tool to start kids off with!,Great starter tablet,DEANO,0.005754916928708553,0.1001233160495758,0.7551091313362122,0.12392999231815338,0.002168637467548251,0.0015318721998482943,0.011382121592760086,0.9934754967689514,0.0065245116129517555
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,5.0,I bought this tablet as a Christmas gift for my granddaughter who just started kindergarten and it is helping her tremendously with her basic skills in counting and reading in English and foreign languages. She also enjoys having the tablet to read stories to her as it lights up the words for her to read along. She loves the ability to watch her favorite programs as well. This was most definitely a worthwhile purchase.,Great Tablet for a Beginner,GMAW,0.002757127396762371,0.06125061213970184,0.9216260313987732,0.0075288815423846245,0.0033454466611146927,0.0005898146773688495,0.002902037464082241,0.9943203926086426,0.005679629277437925
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,5.0,I researched other tablets before purchasing the Amazon Fire Kids Edition. This tablet is everything I thought it would be and more. Great price too. Lots of available features and apps. Very easy to use. My 2 year old grandson loves it!!! He' s having lots of fun and learning.,Best possible choice,Shay,0.0032922339159995317,0.02749170921742916,0.941070556640625,0.023643318563699722,0.0009615759481675923,0.0005901299300603569,0.00295048370026052,0.9945084452629089,0.005491578485816717
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,5.0,My grandkids love to use it. It has so much for them to choose and they learn too.,Great for my grandkids,Sandilopez,0.004810033366084099,0.042717255651950836,0.9364185929298401,0.00947700347751379,0.0024411866907030344,0.0005576914409175515,0.003578189993277192,0.9929068088531494,0.007093237247318029
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.027000+00:00,True,0.0,5.0,"my 2 year old daughter loves this tablet! I witnessed her drop it once (off the couch to laminate floor) nothing I can tell was affected. I was a little reluctant to buy this for such a young child, but with the way we seem to rely on technology these days, plus the cost, I just had to buy it. my favorite feature is the parental controls that allow me to set times ...not just times that it can be used but for certain content as well! I can set the tablet so when my older kids (10 and 8) log in, they need to complete educational tasks for an allotted amount of time before free play... and the whole thing logs out after a certain time so I don't have to go searching for it in their rooms at night :) great tablet, glad I got the bumper too, great price",Great kids tablet,Wifeofrecentespressolover,0.01628328673541546,0.14775361120700836,0.27947112917900085,0.07814683020114899,0.004441974218934774,0.468048095703125,0.005854990798979998,0.9930859804153442,0.006914059165865183
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,5.0,"Boy! If I had something like this when I was a kid. The learning devices these kids have today. Makes learning about different things in & around the world a fun experience. all the other activities & downloadable apps, they can be on it for hours. Like it!",How much fun it is to learn.,Oboyd,0.0054039196111261845,0.019751915708184242,0.9126041531562805,0.05569824203848839,0.0017532143974676728,0.0006667491979897022,0.004121777135878801,0.9941402077674866,0.005859808064997196
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,4.0,"Kids love their Kindles!!! Amazon freetime allows them access to tons of age appropriate content. They love the games, apps and videos available to them based on their age. The only reason I give this 4 stars is due to the charging connectors. They are not ""kid friendly"" and the kids bent both of them upon the first time they unplugged their devices on their own. Otherwise, Kindle kids is amazing!!!",Perfect tablet for the Littles,BBReview,0.00562337227165699,0.42796316742897034,0.17653945088386536,0.35538360476493835,0.013001839630305767,0.001906887860968709,0.019581707194447517,0.9833065867424011,0.016693437471985817
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,5.0,The guy at the store was really helpful. There was not a pink Fire Kids Edition so he looked on top of all the shelves and found one. My four year old grand daughter loves it.,"Perfect ""laptop"" for a preschooler",Hornets,0.01371445506811142,0.6850478649139404,0.14252939820289612,0.13574886322021484,0.012229849584400654,0.0016099070198833942,0.009119617752730846,0.9906823635101318,0.009317576885223389
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,5.0,Good for smaller kids that cannot play or get to play on Xbox games with 7 other Siblings,Great for Small kids,ToyGrandad,0.0053553530015051365,0.062349699437618256,0.911824643611908,0.014176477678120136,0.0021208585239946842,0.0006501447060145438,0.003522776998579502,0.9788443446159363,0.021155603229999542
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,4.0,"Good tablet for kids, only down side is the YouTube for kids app isn't available for the kindle fire",Good tablet for kids,Mimi,0.18191377818584442,0.688541829586029,0.030982637777924538,0.08458162844181061,0.005548171233385801,0.002397535601630807,0.006034328136593103,0.9828904271125793,0.017109591513872147
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,5.0,Great for smaller kids who are Too young to play or get a turn to play on Xbox games with 7 siblings,Great for Small kids,ToyGrandad,0.0035360935144126415,0.06617072224617004,0.8989018797874451,0.02579234354197979,0.0013014045543968678,0.000899077916983515,0.003398542059585452,0.9719539284706116,0.028046080842614174
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,5.0,Set up for kids right out of the box. Can't beat Amazon's warranty either. Thanks for providing an outstanding product.,Great product!,Mom2boys,0.004309204872697592,0.17861151695251465,0.6865162253379822,0.11885607242584229,0.002272295532748103,0.0012246145633980632,0.008209990337491035,0.9924383759498596,0.00756166223436594
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.397000+00:00,True,0.0,4.0,My granddaughter is really enjoying this tablet and even though she is only three she is able to easily use it,Great tablet for the little ones,dcsid,0.0020466225687414408,0.004643291234970093,0.9865145087242126,0.004779062233865261,0.0006899515865370631,0.0002750515704974532,0.0010515525937080383,0.9912776947021484,0.008722285740077496
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.951000+00:00,True,0.0,5.0,My daughter loves it. Much faster than her last tablet.,Very good resolution,Dave,0.012082129716873169,0.04836741089820862,0.9177244305610657,0.01370767317712307,0.0035194684751331806,0.0006060820887796581,0.003992805257439613,0.9903401732444763,0.009659874252974987
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.951000+00:00,True,0.0,4.0,"My granddaughter loves this system. It is easy for her to hold, and she loves to play games on it.",Wonderful for my granddaughter,Kashtown,0.00820322148501873,0.029695404693484306,0.5476977229118347,0.3973541855812073,0.002523094182834029,0.009994927793741226,0.004531410988420248,0.9928008317947388,0.007199225947260857
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.951000+00:00,True,0.0,5.0,"Bought this tablet for our 2 year old. She loves to watch videos of nursery rhymes and Bubble Guppies. I can finally get some housework done without interruption. So user friendly, even a 2 year old can figure it out!",Keeps My 2 Year Old Entertained,ikkicole,0.023687155917286873,0.4315391778945923,0.4219885468482971,0.09706314653158188,0.00489236693829298,0.001315130153670907,0.019514570012688637,0.9918813109397888,0.00811874307692051
Amazon Kindle Paperwhite - eBook reader - 4 GB- touchscreen - Wi-Fi,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets",2017-01-23 00:00:00+00:00,2017-06-04 02:18:19.951000+00:00,True,0.0,5.0,"I bought this for several reasons, the 2 year warranty, ease of use. My granddaughter is 21 months old and she has figured it out. Very durable, she drops it and it keeps on working",Easy for my grand daughter to use,Mybuddyputter,0.006760920397937298,0.8160828948020935,0.12491673976182938,0.03938206285238266,0.004863896872848272,0.0009611152345314622,0.007032390218228102,0.9922893643379211,0.00771067151799798
