name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,joy,neutral,surprise,disgust,sadness,anger,fear,pos,neg
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"I got this after a buddy of mine asked for my help to set his up. I was impressed by it's voice recognition and speed indexing. My 4 and 7 year old run up to it and play all their favorite songs everytime they come to my office. Fantastic device, very well thought.",Great for single user or family,CoxConsulting,0.013888781890273094,0.04534703120589256,0.9302539825439453,0.0031574578024446964,0.0010546910343691707,0.004228656645864248,0.002069462789222598,0.9939846396446228,0.006015396676957607
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Alexa does well with basic applications. Hopefully Amazon will continue to improve on it's ability to answer more in depth questions besides the weather and play music.,Have been enjoying using the Echo.,Keller,0.9361615180969238,0.04495905712246895,0.0070640165358781815,0.0016833527479320765,0.007667216006666422,0.0019933870062232018,0.00047148155863396823,0.9882533550262451,0.011746569536626339
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-16 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"When I first grabbed an echo I thought it would be kinda gimmicky, but I loved it so much I bought two more echos and several dots. I have Alexa all over the house. The smart home integration is so wonderful. I feel like I am living in Star Trek when Alexa turns my lights on and off and does other tasks.",Love my echo,Fireguy,0.9258338212966919,0.033699799329042435,0.028020767495036125,0.003284274134784937,0.003692928934469819,0.002155149355530739,0.003313298337161541,0.9929515719413757,0.007048390340059996
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Love the Echo. So convenient and fun. Get answers to lots of questions, listen to music, books, sleeping sounds, etc. Purchased one for BR and LR since they are so far apart and love the quality of the speakers. Even purchased a dot for kitchen for cooking tips, recipes, and timers plus more.",Echo,PHYL,0.4466068744659424,0.4848198890686035,0.04488583654165268,0.004955194424837828,0.010998192243278027,0.006571411620825529,0.0011626370251178741,0.9934222102165222,0.006577789783477783
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"I have been using the Amazon Echo for a few weeks now, I have to say its much more responsive then the Google Home when using home automation. A must have for any home.",Amazon Echo is better then Google Home,krazyelmo1029,0.07282738387584686,0.8060224056243896,0.09632240235805511,0.005646779667586088,0.010176029987633228,0.0068237148225307465,0.0021812585182487965,0.9925482869148254,0.0074517796747386456
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I love Alexa and that lady knows everything. I have even hooked up some more functions to her.,great a new toy,bigboy62,0.6268646717071533,0.032659608870744705,0.31940871477127075,0.0009245010442100465,0.014595486223697662,0.004357230383902788,0.0011897088261321187,0.9923880100250244,0.007611971814185381
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Like talking to a human! Can find an answer for most subjects as long as the internet is available. Fairly accurate also.,Love Alexa.,dcmjr0747,0.5330418944358826,0.3405575156211853,0.04689375311136246,0.02948465384542942,0.01404554396867752,0.03472830355167389,0.0012483284808695316,0.9919790029525757,0.008021019399166107
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-15 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Works awesome. Was hesitant at first not sure how it works but after playing around with it for a while you figure out all the cool things it can do.,Echo Black,JayP,0.008721835911273956,0.03942558169364929,0.015983164310455322,0.0029062919784337282,0.002650435781106353,0.0020921172108501196,0.9282205104827881,0.9939311742782593,0.006068876013159752
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I don't have the other products to go with this so we use it for a room stereo. Produces nice sound and you control using voice commands.,Nice sound!,xbox360gamer,0.2817467451095581,0.632715106010437,0.055179618299007416,0.01346912607550621,0.007412788923829794,0.008663672022521496,0.0008128294721245766,0.9929128289222717,0.007087201811373234
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Really easy to use. Convient to have around for everyday things,Great,MissyMolly,0.48485514521598816,0.455020010471344,0.04120294749736786,0.0045128497295081615,0.006498265080153942,0.006017324980348349,0.0018934787949547172,0.9910057783126831,0.008994285948574543
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"The amazon Echo can be a bit finicky when asking Alexa to perform automation routines. for example, most of the time you must ask for a light by the exact name it has been given. You can't say turn on my Middle Theater Lights, if you named them Mid Theater Lights, whereas my Google home assistant can identify these are the same device. Hence, my Echo gets to hear me swear frequently.The sound is nice and rich, unlike the Echo Dot that sounds a bit cell phone'ish.",Finicky bugger!,Lsckk5,0.0256476029753685,0.8067417740821838,0.017908649519085884,0.08473298698663712,0.008568504825234413,0.03981569781899452,0.016584761440753937,0.7580569386482239,0.2419430911540985
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Not indispensable, but handy. Set alarms, timers, make shopping lists. Could easily expand applications with extra hardware",Handy device,Doug,0.06530535966157913,0.8752242922782898,0.03380800038576126,0.004898310638964176,0.01330882590264082,0.00550386356189847,0.0019513254519551992,0.9871292114257812,0.012870760634541512
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,This speaker is awesome but just wished if you ask it questions it knew more,Great speaker,Swissk,0.23150433599948883,0.14816278219223022,0.5841369032859802,0.0016329970676451921,0.029915502294898033,0.0022969350684434175,0.0023505056742578745,0.9867237210273743,0.013276259414851665
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I bought this for my brother-in-law. He is not a techie but had someone set it up for him. He loves it,Amazon Echo - Great Gift,Sunshi,0.8025671243667603,0.07856491208076477,0.1024429053068161,0.0016290855128318071,0.009300369769334793,0.004625376313924789,0.0008701237966306508,0.9886776804924011,0.01132233440876007
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I bought this as a Father's Day gift for my brother. He just connected it and thought it was an awesome gift!,Amazon Echo is Awesome,Sunshi,0.40813860297203064,0.08189066499471664,0.47991663217544556,0.0025462862104177475,0.0052400389686226845,0.020420920103788376,0.0018468215130269527,0.9919662475585938,0.008033826015889645
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-07-14 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I enjoy listening to audible on it! Music sounds good and I like that it's so easy to set up and use.,Love it!,Jenn,0.9874535202980042,0.005142643582075834,0.002698782831430435,0.0014203072059899569,0.001498298137448728,0.0015617487952113152,0.00022472778800874949,0.9940604567527771,0.005939539987593889
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Feels like you have your own concierge, butler, comedian and musician in the house. A lot of fun.",Amazing buy,Rpmindustries,0.6261062622070312,0.05222458019852638,0.3107706308364868,0.0012719841906800866,0.005220879800617695,0.0028686507139354944,0.0015369636239483953,0.9932877421379089,0.006712263450026512
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I love Alexa. She pretty much runs the whole household. Talk about smart? My favorite part is she can control the thermostat. If you're thinking of getting one she'll be waiting at Best Buy!,Alexa is great,SFJR,0.38788822293281555,0.4224512279033661,0.15065179765224457,0.0053199706599116325,0.008585961535573006,0.022690143436193466,0.0024126884527504444,0.9918136596679688,0.008186337538063526
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,The echo was easy to set up and interface with all my smart lights and outlets. It's quicker to get the weather through the echo than it is to go on line for it. It does an amazing job in understanding what I am asking for and finding the answer.,This is a great device.,Stingray,0.07574164867401123,0.7333332896232605,0.17214585840702057,0.004018687177449465,0.0034732480999082327,0.007507373578846455,0.003779882797971368,0.9940094947814941,0.005990543402731419
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Echo is wonderful and super smart. Love you can interrupt a skill and she will return to it when finished with what you asked her.,Very smart,Kewlzipity08,0.017623163759708405,0.9443930387496948,0.018673337996006012,0.00660725450143218,0.004311434458941221,0.0070042479783296585,0.0013875283766537905,0.9903779029846191,0.009622020646929741
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"The Amazon echo is a great way to ease into the Home automation field. While the Echo works great for playing music and getting the weather or sports news, it does take a bit ow work to connect it to ""smart"" devices.My home had a NEST thermostat, and could not get the echo to connect. I spent time searching the web, followed a the steps in a couple YouTube videos, and still could not make the connection. I stumbled across the IFFFT(?) website, which was the solution I chose to link the two devices.","Echo, a neat tool",TelefunkenU47,0.006514423526823521,0.7106202840805054,0.1785925179719925,0.007111836690455675,0.08589816093444824,0.006715427152812481,0.004547355230897665,0.9729404449462891,0.02705950103700161
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Got this for the wife and she loves it, easy to switch users also!",Great present,Santos757,0.8605664968490601,0.040744781494140625,0.08507861942052841,0.0013676491798833013,0.005396649707108736,0.00632109958678484,0.0005247664521448314,0.9916216135025024,0.00837843306362629
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"There are a few options in this area. Amazon has more time and experience in the field, and in some ways it shows. It doesn't do everything yet, but is growing all the time. Surprisingly good speaker, and Alexa is quite good with voice recognition.",Great Concept,CJS1972,0.0528714619576931,0.1443118005990982,0.7898954749107361,0.002984395017847419,0.0033124478068202734,0.0045463345013558865,0.002078102435916662,0.9934417009353638,0.00655824039131403
Amazon Vocal Echo,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2016-12-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I use this all the time at home. Usually for radioandpod casts. Alexa usually understands me and does what I ask.,Love it,Laurie2573,0.012102147564291954,0.9322790503501892,0.036219000816345215,0.0036668453831225634,0.005554242059588432,0.008808406069874763,0.0013702403521165252,0.9928596019744873,0.007140446454286575
