name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,joy,neutral,sadness,disgust,surprise,anger,fear,pos,neg
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-25 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,"my opinion its a good option for the cost. Not as great as Apple Ipad, but it costs so much less. Still can get good use",good portable device,xpolo21,0.8370074033737183,0.0692814439535141,0.040820736438035965,0.00258113956078887,0.04685060679912567,0.0024130488745868206,0.0010456223972141743,0.993170976638794,0.006828984711319208
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-25 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"Has many educational apps I would definitely go into the settings if you're a mother like me who Is a very strict of what your children watch on TV or what games and apps they download I would definitely recommend setting the parental controls before giving it to them. In my personal opinion as a mother I feel it helps by setting the restrictions/content on It helps keep their mind away from the gutter Bcuz most apps and Internet websites have inappropriate sites children should not be watching. We can't control what they put on the Internet but we can control what our children watch and download they stay very occupied on educational apps ,read books most of these apps are free to I also recommend NOT putting a payment method option other than that my kids loved it","Great fun,Educational apps,books,brain teasers",LT17,0.6746326684951782,0.2601187825202942,0.02340513840317726,0.006863691378384829,0.019848525524139404,0.012673921883106232,0.0024573083501309156,0.9894066452980042,0.010593349114060402
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-30 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,"the hd feature is what sold me on this product, along with the fact its a lotmore streamline than the older version that I have","this product has great features, and good history",mswallstreet,0.7571549415588379,0.18140311539173126,0.008096164092421532,0.0015856062527745962,0.04664977639913559,0.00434666033834219,0.000763877120334655,0.993198037147522,0.006802008021622896
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-30 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"Very nice for light internet browsing, keeping on top of email, viewing videos, and reading e books, which I like to get free from the library. Good browser, good battery power, fast charge. Very relaxing to sit in a comfy chair and read or browse. Has given me hours of enjoyment and information for a minimal price.",You get a lot for the price!,suzannalicious,0.9469352960586548,0.03586908429861069,0.004380388185381889,0.0027818717062473297,0.007550183683633804,0.002110936213284731,0.00037224244442768395,0.9944660067558289,0.005533969961106777
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-29 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,I bought this for my wife to replace her old Kindle and she loves it. Much easier to read than an iPad and updated features make it a great purchase.,Great Reader,Evo24,0.8829354643821716,0.09094884246587753,0.00462367432191968,0.002176616108044982,0.01606709323823452,0.002509621437638998,0.0007387050427496433,0.9940856695175171,0.005914331413805485
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-29 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,Great tablet and price. Ordering online easy. Not happy took so long to receive though.,Easy to use.,Sail1,0.08492204546928406,0.05649518221616745,0.6766102910041809,0.0018438836559653282,0.17138096690177917,0.007509628776460886,0.0012379843974485993,0.9882981181144714,0.01170185673981905
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-29 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"Best tablet, good price, nice looking. Ordering on line was easy.",Great tablet for anybody.,Sail1,0.45634210109710693,0.49337759613990784,0.005411217454820871,0.004304189700633287,0.03456937521696091,0.0048784492537379265,0.0011170495999976993,0.9915686249732971,0.008431375958025455
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-29 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"I got this for my mom for Christmas. Every time I visit, she shows me something else she can do with it. I'm so jealous, I hope I get one.",jealous,turtlechele,0.023132452741265297,0.12897934019565582,0.12198615074157715,0.02009560354053974,0.08061117678880692,0.6195245981216431,0.0056707109324634075,0.9819515943527222,0.018048390746116638
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-29 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,This is my fourth Kindle...upgrading each time. Mine goes everywhere with me and is used throughout the day. Wouldn't be without it.,Kindle Fire HD 8,Candy,0.04394286125898361,0.47044646739959717,0.05442783609032631,0.002390804933384061,0.4172403812408447,0.008027496747672558,0.0035241195000708103,0.9914785027503967,0.00852146465331316
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2017-01-29 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,We bought this for our son when he went to college. He is able to upload all of his books and other documents.,Great for college students,Frumius,0.3973209857940674,0.5529211163520813,0.003988160286098719,0.005563178565353155,0.0301311444491148,0.009005292318761349,0.00107008614577353,0.9899289011955261,0.0100711053237319
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-26 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,1.0,5.0,I purchased it for my mother-in-law and she loves it it was easier for her to use and understand,I,Redbone,0.7035641074180603,0.2446936070919037,0.007811389397829771,0.0037310083862394094,0.03040134534239769,0.00841769203543663,0.0013808812946081161,0.9912493228912354,0.00875069759786129
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-26 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,1.0,5.0,The Amazon Fire is amazing! Picture clarity and sound are excellent! I highly recommend this tablet! Love it!,AMAZON FIRE.....AMAZING!,Lulu,0.536746084690094,0.044313110411167145,0.00580646563321352,0.0013068882981315255,0.4012399911880493,0.006825307384133339,0.0037621839437633753,0.9939565658569336,0.00604343693703413
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-26 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,1.0,5.0,Sharp picture and easy to use. And a fantastic price,I love it,Orion8881118,0.985401451587677,0.004805972333997488,0.0018450268544256687,0.0006793756620027125,0.005585927050560713,0.0013854068238288164,0.0002968774933833629,0.9927964806556702,0.0072035761550068855
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-26 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,1.0,4.0,I like this is great I bought it my friend he was pleased abount,Good,Ravi,0.9680497646331787,0.01606575958430767,0.0021738773211836815,0.001452915952540934,0.009221202693879604,0.0027145659551024437,0.00032199645647779107,0.975273609161377,0.024726396426558495
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-26 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,1.0,4.0,I wanted a low cost but quality tablet and this one is a dream! Easy to navigate and excellent graphics.,FIRE HD Amazing,Knifus66,0.229286789894104,0.08012989163398743,0.004775640554726124,0.0009056961862370372,0.6773257851600647,0.005087454803287983,0.002488759346306324,0.9938546419143677,0.0061453948728740215
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-26 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,This a great tablet for everyone. Plenty of memory for downloading. Great features all around.,Great tablet for the whole family,Abriryan,0.762194812297821,0.1651480495929718,0.008761725388467312,0.003081350587308407,0.05738689377903938,0.002512518083676696,0.0009146432275883853,0.9912403225898743,0.008759685792028904
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-25 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"I own two Nook tablets, another Kindle and a Samsung and this is the best one yet. Excellent battery life. Lets me check emails the Web and with Kindle. books can be switched from reads to listens. Also works better than the Nook with audiobooks.",Great tablet-reasonably priced,alleycat,0.6085785031318665,0.27879598736763,0.015001555904746056,0.002786337397992611,0.08445403724908829,0.008761297911405563,0.0016222421545535326,0.9940306544303894,0.00596932228654623
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-11-25 00:00:00+00:00,2017-04-30 00:44:00+00:00,False,2.0,1.0,I bought this tablet for my 4 year old daughter. Too many advertisements. I would rather pay more and not have a single ad.,Ended up returning,Mijenx,0.008660780265927315,0.07902282476425171,0.8324028253555298,0.028542740270495415,0.024805661290884018,0.024059368297457695,0.002505791839212179,0.9748634099960327,0.025136630982160568
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-03 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,This is a step up from what my son was using. He said it does well and easy to use.,Good,Apple,0.26020821928977966,0.6792705059051514,0.004966249223798513,0.012916410341858864,0.029282506555318832,0.012359095737338066,0.0009970978135243058,0.9906949996948242,0.009305041283369064
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-03 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,This is a good tablet for kids who are starting off,tablet,juice,0.19593100249767303,0.7348231077194214,0.006841153372079134,0.00425969110801816,0.04935846105217934,0.0038524947594851255,0.00493418937548995,0.9845584034919739,0.015441578812897205
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-02 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,I bought this for my 6 year old and it's perfect. Faster & clearer than older versions.,"It's great, I love it!",akatay,0.8674980998039246,0.0869881883263588,0.004196336958557367,0.002567351097241044,0.03338948264718056,0.00479360343888402,0.0005668867961503565,0.9937509894371033,0.006249006371945143
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-02 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,Awesome good size large enough for games and photos,Nice tablet,mjcooke32,0.7613662481307983,0.12201391905546188,0.00980225671082735,0.002019961830228567,0.10103436559438705,0.00288172229193151,0.0008814415778033435,0.9851024150848389,0.014897586777806282
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-02 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,Great gift easy to use and she loves being able to take it anywhere,My mama's BDay gift,Smurf,0.8718708753585815,0.03004448674619198,0.008199178613722324,0.0009051123633980751,0.08502276241779327,0.003236056538298726,0.0007214905926957726,0.9912286996841431,0.008771264925599098
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-02 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"I bought this to replace the 7 inch version I lost in the airport. I wanted the bigger screen and the higher resolutions. It is much when loading games in offline mode as well as videos I have downloaded from Amazon Prime to play on the plane when wifi is not available. That was a plus for me. And now that the updated Netflix app allows the same thing, I have plenty of videos. I can also play my .mp4 videos using VLC player that I load to a microSD card. Of course you have wifi and Bluetooth so great for surfing try he net or listening to music. The 8 in screen is perfect for lying in bed and watching my show. I highly recommend this.",Best Buy for your buck,Oz87,0.06576860696077347,0.83680659532547,0.03696083649992943,0.0036517404951155186,0.05161994695663452,0.0037264444399625063,0.0014657489955425262,0.9934127926826477,0.006587187293916941
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-02 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"Intuitive user interface, rapid online access through well designed features, light weight, ergonomic buttons for volume and power. Overall a thoroughly well designed, excellent priced device for web browsing and social media.",Get Online without Hassle,Jake,0.456485778093338,0.4798954427242279,0.005154696758836508,0.00457860017195344,0.04590402543544769,0.004822812043130398,0.003158651292324066,0.9939070343971252,0.0060930270701646805
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-02 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,PURCHASED THIS WITH A STORE CREDIT AND LIKE IT A LOT. COMPARES WELL WITH MORE EXPENSIVE TABLETS..RECOMMENDED,nice product for the money,Spider,0.12681296467781067,0.7405080199241638,0.011158311739563942,0.006443106569349766,0.08998989313840866,0.024160368368029594,0.0009273345349356532,0.9932692646980286,0.006730763707309961
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"great device for the price. good looking screen, quick and efficient. amazon app store isn't that bad either",great for the price,julian,0.7205527424812317,0.1510704606771469,0.01872691512107849,0.001285483012907207,0.10502007603645325,0.002552818739786744,0.0007915364694781601,0.9934012293815613,0.0065986961126327515
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,Great gift for any age. Wish I bought two. I can do everything on this that I was doing on my ipad,Perfect,Lvangel10,0.10403082519769669,0.21502439677715302,0.10006696730852127,0.0012642288347706199,0.5740382671356201,0.0029017857741564512,0.002673594281077385,0.9909712076187134,0.009028748609125614
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,Great budget tablet for web browsing. Also useful as an MP3 player and ebook reader.,Best Bang For Your Money,daspawn1,0.4081587493419647,0.5237283110618591,0.01193191297352314,0.0041359239257872105,0.04598579555749893,0.004648486152291298,0.0014107500901445746,0.9922530055046082,0.007746983785182238
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,I got 2 of these for my 8 yr old twins. My 11 yr old has one but this one is better. Perfect way to get them to read,Xmas gift,Mom2twinsplus1,0.40865811705589294,0.3657218813896179,0.03311803191900253,0.004322773776948452,0.18021957576274872,0.006397931836545467,0.0015616845339536667,0.9863917827606201,0.013608246110379696
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,This is a superb tablet for the price. It doesn't come with the Android operating system. It has Amazon's operating system. The battery last a good long time and apps run very fast. I would recommend this to anyone who wants a tablet.,Great tablet at a great price,Mike,0.4506453275680542,0.4846889078617096,0.008161468431353569,0.005004221107810736,0.04572601616382599,0.004167041275650263,0.0016069766134023666,0.9946544170379639,0.005345567129552364
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"My daughter love her new tablet, I use for a few days and it's pretty good",Great size,Rocio15,0.9374796152114868,0.029254797846078873,0.008724634535610676,0.001777613302692771,0.02014043554663658,0.0020179145503789186,0.0006050748052075505,0.9919264316558838,0.008073515258729458
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,So very happy with the new kindle ! I highly recommend this product !,So very happy with the new kindle !,Tommy,0.9596637487411499,0.004398668184876442,0.0035371470730751753,0.00045665603829547763,0.029807932674884796,0.0016330905491486192,0.0005026364815421402,0.9810956120491028,0.018904317170381546
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-07 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,It may be cheap but this is a great tablet and works awesome.,Great tablet for the price,Slydawg,0.86729496717453,0.10295826941728592,0.006694940384477377,0.0035248445346951485,0.016487985849380493,0.002415935043245554,0.0006231375737115741,0.9916778802871704,0.008322135545313358
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-09 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,My wife absolutely loves this tablet. It wad an early Christmas present,Tablet,Kml001983,0.814743161201477,0.07361073791980743,0.043779198080301285,0.003249155357480049,0.05806984007358551,0.005387512035667896,0.0011604198953136802,0.9876931309700012,0.012306910939514637
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-09 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,Bought for my 11 year old son and he absolutely loves it.,Great Kids Tablet,Bubba,0.8357576131820679,0.10535278916358948,0.008174151182174683,0.0028307363390922546,0.040639668703079224,0.006573776714503765,0.0006711844471283257,0.9893214702606201,0.01067852322012186
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-09 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,I bought this as a Christmas gift for my son. Very easy to use.,Christmas Gift,Samantha,0.8229495882987976,0.11761568486690521,0.006553283892571926,0.0014918873785063624,0.04802323132753372,0.0027541390154510736,0.0006122711347416043,0.9907874464988708,0.009212573058903217
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-09 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,This product is very handy on the go. I can check emails and find work for my truck.,Great for on the go,Truckowner,0.25038304924964905,0.7146947979927063,0.004955992102622986,0.004658728837966919,0.01716119982302189,0.006639538798481226,0.0015067155472934246,0.9903687834739685,0.009631196036934853
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-09 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"I am an Amazon Fan. Ive only had Amazon tablets so I cant compare them with any other brand. But, Amazon has great customer service, a lot of great apps. The HD 8 is a great tablet for watching movies, most games, and social media. Its not as good as the Kindle fire hdx. The speakers arent as good, the hdx has more of a surround sound, but the hd 8 is less expensive, has a place for a sims card for extra space, and has an ok front and rear facing camera. Overall its a great tablet for a great price.","Inexpensive, yet Great quality tablet",Shell,0.3622990846633911,0.4178122580051422,0.09103319048881531,0.006961621344089508,0.11451199650764465,0.005613917019218206,0.0017678532749414444,0.9945486187934875,0.005451366305351257
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-08 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"I previously had bought an older model of these tablets for my children. I wasn't to happy with them. But this tablet is great, it has child safety features like wether you would like to have them surf the web to even limiting the amount of hours your child can use it. Very good tablet for what my kids will use it for which is mostly Netflix Hulu and even though there isn't you tube app there are alternate apps that acces you tube.",Great tablet for children,Nzmolina,0.5820267796516418,0.19417643547058105,0.14203685522079468,0.006961866747587919,0.065407894551754,0.006944681983441114,0.0024454807862639427,0.9936664700508118,0.00633349921554327
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-08 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"Got this tablet for Black Friday. Wow, 16 gigs, great screen, expandable memory, what a deal. Tablet is a must have for Amazon Prime members. It unlocks the door for all those great Prime perks; books, shows, and shopping. Pairs to Alexa. Great screen for books! Buy it already!",Great buy for Prime Members,Technophile,0.04342099279165268,0.024011652916669846,0.0038359893951565027,0.001172316842712462,0.9217365384101868,0.004511395003646612,0.0013110958971083164,0.994513988494873,0.005486003123223782
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-08 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,Bought it on black Friday for 60$ .Value for money tablet. It lags at heavy tasks and also apps are reloaded when 2-3 apps are opened at same time. But at this price it is expected. Go for it if budget is <100$.,Great budget tablet,Jigs,0.11280358582735062,0.6672294735908508,0.034140340983867645,0.003202818799763918,0.17060227692127228,0.010600934736430645,0.0014205049956217408,0.9857293367385864,0.01427066046744585
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,good value,voltman,0.822516143321991,0.09640493243932724,0.04405227303504944,0.0014001528033986688,0.0327150896191597,0.001997946063056588,0.000913432682864368,0.9936864972114563,0.006313527002930641
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,I love the size and portability of this. Keeps me in touch and having fun.,Handy and fun.,Blonger,0.9665197134017944,0.018336065113544464,0.0043966700322926044,0.004573839250952005,0.0029730412643402815,0.002870153868570924,0.00033052239450626075,0.9920329451560974,0.00796701293438673
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,Nice tablet and couldn't beat the Black Friday price,Great price,Luda78,0.7380300760269165,0.04410306736826897,0.030438613146543503,0.0008935305522754788,0.18185850977897644,0.003415150800719857,0.0012609984260052443,0.9907312989234924,0.009268705733120441
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,I'm sorry I didn't buy it sooner! Very easy to use. Love it.,fabulous!,mishka54,0.3863183557987213,0.13315047323703766,0.1375909298658371,0.003954315558075905,0.3288644850254059,0.007454833015799522,0.0026665437035262585,0.9923715591430664,0.007628448307514191
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,5.0,"It feels a bit more rugged than my original Fire tablet, and I believe it is an excellent value.",Excellent value,dmcgimpsey,0.2581080496311188,0.6940019130706787,0.007955461740493774,0.015730977058410645,0.013265320099890232,0.007626598700881004,0.0033116634003818035,0.9935780763626099,0.006421895697712898
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,Good tablet for basic needs. Screens resolution is pretty good. Mostly using for reading and sometimes for watching movies/shows. Great feature is the possibility to use the card to expand the memory. Good product for great price!,Good tablet for basic needs,GwenG,0.6266517639160156,0.3062352240085602,0.008748400025069714,0.00561913987621665,0.0463433638215065,0.005570356268435717,0.0008317606989294291,0.99400395154953,0.0059960829094052315
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB",Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",2016-12-23 00:00:00+00:00,2017-04-30 00:44:00+00:00,True,0.0,4.0,Bought as a gift for my 86 yr old mom to stalk her kids and grandkids on FB. She mastered it in a few.minutes with minimal instruction. Now I have to watch my posts.,Mom Loves it,sotired,0.028085926547646523,0.7585166096687317,0.02884712629020214,0.03176774084568024,0.018541986122727394,0.1229158565402031,0.011324774473905563,0.8967925310134888,0.10320748388767242
