name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,neutral,surprise,joy,sadness,anger,fear,disgust
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-28 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"I actually started with an Amazon Echo Dot to see how the whole thing worked without having to spend a lot of money. I was amazed at how cool and useful the Alexa system can be. We were using one Echo Dot to make lists, check the weather, set calendar appointments, set alarms, and even play rainstorm soundtracks to help sleep at night. My birthday was just a couple of weeks ago and my wife got me the Echo as the main Alexa hub in our living room. The built-in speakers sound pretty good for what they are. Definitely a huge improvement over the Dot's built-in speaker, but even the Dot has a nice sound for as small as it is. We now have 4 Echo Dots and the Echo to control all sorts of WEMO switches and outlets around the house. We already had a NEST thermostat which integrated nicely and easily. The best thing is that Alexa understands all of our different voices... even our 4 year old. He can now turn his bedroom light on by asking Alexa to do it so he doesn't have to be afraid of the dark! It really is a very cool and convenient system. My wife thought it was silly at first, but she actually loves it. It's great for playing your iHeart Radio and Pandora stations too!",Just Plain Awesome!,BRGKW,0.040672846138477325,0.9116343855857849,0.033721305429935455,0.0021089499350637197,0.00650542788207531,0.0028265698347240686,0.002530562225729227
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-27 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Neat device does not answer all questions though .,cool device,buddy,0.6298925876617432,0.11998944729566574,0.003333685453981161,0.17587682604789734,0.021141648292541504,0.005585101433098316,0.04418068379163742
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-27 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,This is the 2nd Echo for our household. We also have 2 Echo Dots for the kids. We all love them and use them throughout the house to stream music.,Great Device,JLB0410,0.37316831946372986,0.0792972669005394,0.5232131481170654,0.009810101240873337,0.00872742012143135,0.000985638122074306,0.004798071924597025
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-27 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Love that I can talk and someone or something listens.. Haha..Great technology and the sound is amazing. Great price ..,Great Sound,Phil,0.21485024690628052,0.14802590012550354,0.5991391539573669,0.022861802950501442,0.008084036409854889,0.001693930011242628,0.0053450181148946285
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-27 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Is great to have hand free speeker and sound very good ... i love my new amazon speeker,Awesome speeker,Esflor,0.06479781121015549,0.06548631191253662,0.8575858473777771,0.008806422352790833,0.0017431254964321852,0.0007074212189763784,0.0008731313864700496
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-27 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Alexa is awesome to use for hearing music. works well!,love it,liza,0.07357223331928253,0.06733546406030655,0.8413342237472534,0.01198593620210886,0.003925068769603968,0.0006211159634403884,0.0012259522918611765
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Bought this for my husbands birthday. We both use it everyday for news weather and store lists. Awesome for playing music too. Highly recommend,Lovelovelove,Kellyt,0.2830289602279663,0.1069616749882698,0.5925427675247192,0.010527137666940689,0.004537317436188459,0.0010578216752037406,0.0013443641364574432
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,I need to set up the app so I can have more options,Great so far,cweb,0.13646982610225677,0.02322397194802761,0.8211722373962402,0.012287079356610775,0.004169878549873829,0.0007711742073297501,0.0019057916942983866
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Love this Alexa! Great sound! Technology has come a long way!,Great product!,RhondaM,0.03145543113350868,0.09106890112161636,0.867885947227478,0.004460652358829975,0.0033056349493563175,0.0007188088493421674,0.001104707713238895
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Great item for the home we have used this item daily now,Wonderful,mario,0.0284835547208786,0.5568291544914246,0.3941114544868469,0.00940184760838747,0.0042315577156841755,0.005861960351467133,0.001080451300367713
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Love having hands free while in the kitchen. Didn't think I'd like it as much as I do, use it all the time. Sometimes it doesn't understand a command such as ""play polka music"" but if you are more specific, naming the artist, it works. It does recognize generas, just not polkas LOL.",Love it.,rstauz24,0.4027217626571655,0.027991585433483124,0.5083585977554321,0.013582315295934677,0.020831774920225143,0.0018160982290282845,0.02469787187874317
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Still learning the things Alexa can do, but so far, I'm extremely happy with my purchase.",very easy to use,Pandas2012,0.0022741754073649645,0.004699686076492071,0.9897546172142029,0.0015879232669249177,0.000894014781806618,0.00024508018395863473,0.0005445262650027871
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Alexa is great, the Amazing Echo is amazing! Great purchase.",Love the Amazon Echo,Wendy,0.06481382995843887,0.1338547170162201,0.7872305512428284,0.008734042756259441,0.0031473408453166485,0.001323052914813161,0.000896521785762161
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-04 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,Great buy and good starter for a smart home if you got all accessories,Smart home companion,Techman,0.5434754490852356,0.04064306989312172,0.3960135877132416,0.008778329007327557,0.006755315698683262,0.001609128201380372,0.0027250677812844515
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"After seeing and playing with the Amazon Echo at my sister's home, I just had to have one. After having it for a bit, I'm looking towards the future and what Alexa will hopefully do next. Already have the Nest thermostat and Hue lighting, but there's more potential. Will wait and see...","Like it a lot, but hoping for more",aHondaGuy,0.8640175461769104,0.05939247086644173,0.024722447618842125,0.037808917462825775,0.005696517415344715,0.003993879072368145,0.004368238151073456
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"love my new echo, works well pros easy to install does not take to much room. The sound is crisp. My only grip is i paid 50.00 more then what the price was in xmas.",Great Echo,CCGIRL,0.605151355266571,0.11319723725318909,0.23965272307395935,0.019302532076835632,0.016327306628227234,0.0015874715754762292,0.004781369585543871
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"we love it, still wanting to find new tools to use with alexa, without making monthly payments to do so, it doesnt advertise all apps cost $$ we got iheart radio, on a fixed budget, this was a gift. if you could tell us more we can do, i would love to know! not tech savy at all, i know because we are told we are!! ha!!!",took awhile to down load app ??,rabbit,0.12202397733926773,0.5025038719177246,0.2983632981777191,0.05840358883142471,0.01462570857256651,0.002419858006760478,0.0016597365029156208
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,This thing is great. I discover a new feature almost every day. I don't know how I lived without it.,I Love Alexa,Richbpm,0.18197216093540192,0.5307026505470276,0.26464661955833435,0.009821195155382156,0.006659467238932848,0.003942497074604034,0.002255337778478861
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,It is very useful and I am learning new things everyday,Very usefel,Teddy,0.10025777667760849,0.013700257986783981,0.8734747767448425,0.00637407461181283,0.00237939041107893,0.0007536406628787518,0.0030600589234381914
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"Purchased one for our son and liked it so much that we bought one for ourselves. It is very helpful in the kitchen for conversions, timers, and music. My favorite is checking my commute before I leave in the morning. The only downside is I had to do a lot of research on the capabilities, there was no one stop shop. Learning new things and like all gadgets, it is not necessary but fun to have.",Fun but could use better instructions,Lovingglass,0.17016255855560303,0.03432542085647583,0.728885293006897,0.051441870629787445,0.005217320751398802,0.002155375899747014,0.007812212686985731
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-26 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,"I absolutely love the Echo. I use it as part of my smart home set up and Alexa keeps me up to date with my appointments, weather and even traffic when I am about to leave for work. Glad I made this purchase.",Great Personal Assistant,Charlee,0.008394334465265274,0.031862471252679825,0.9520068168640137,0.005098716821521521,0.0014632329111918807,0.0006053074612282217,0.0005691887345165014
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-02-25 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"We both really enjoy our Echo. There was no problem setting it up. I literally just plugged it in and haven't touched it since. Besides enjoying the music we really like the ""Shopping List."". The weather function is great also. As far as it's sound, it has a little too much bass for me. That is the only reason I didn't give it 5 stars",Amazon Echo,mnmike590,0.0511239618062973,0.012895142659544945,0.9227893352508545,0.007913320325314999,0.002493286272510886,0.00045039705582894385,0.0023345856461673975
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-03 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Great item.... good addition to home and family. Recommended for everyone!,Excellent Technology,Howard,0.09612483531236649,0.06522035598754883,0.8232330083847046,0.010201483964920044,0.0026116210501641035,0.0007836155127733946,0.001825024955905974
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-03 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,5.0,Awesome because I can simple just shop whatever I want just by calling her. Does the job right.,Awesome.,Dave,0.25614601373672485,0.06370589137077332,0.6584475636482239,0.003486096626147628,0.00990969780832529,0.001638788147829473,0.006665877997875214
Amazon Fire Tv,Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop",2017-03-03 00:00:00+00:00,2017-09-28 00:00:00+00:00,True,0.0,4.0,"Bought for my daughter, she loves it, uses it for music mainly.",Very cool,Roo13,0.04330199211835861,0.02623486891388893,0.918628454208374,0.0054521639831364155,0.003438779152929783,0.0004324146721046418,0.0025114715099334717
